X, Y, frameno, Q
8.297271,81.18956,5885,0.01692
8.858579,49.714569,5886,0.015964
8.247073,81.116491,5886,0.017935
8.353928,81.060347,5887,0.010205
123.548505,12.019458,5887,0.018515
40.714201,27.456177,5887,0.033127
8.352154,81.139152,5888,0.016958
123.781359,12.013808,5888,0.022921
40.635582,27.402775,5888,0.02255
37.348898,59.830643,5888,0.005608
119.194738,59.663004,5888,0.015218
119.405549,59.772315,5889,0.010254
119.251487,59.728404,5890,0.016092
119.374115,59.496596,5891,0.046001
124.980714,41.826456,5891,0.029009
40.390655,10.115232,5891,0.037122
39.89886,9.005572,5892,0.072746
126.53953,4.230189,5892,0.021004
84.478055,6.7554,5893,0.021246
126.489906,4.208296,5893,0.022105
126.466666,4.237023,5894,0.012398
60.80427,24.525993,5894,0.015229
78.46513,99.36083,5894,0.024532
78.541775,99.294724,5895,0.016326
78.482509,99.351086,5896,0.017684
32.758191,44.220406,5896,0.016848
29.195149,89.766992,5897,0.02118
39.379094,7.860874,5897,0.063211
39.397299,7.782032,5898,0.037082
32.791412,66.897264,5898,0.020028
35.443831,15.164205,5898,0.038188
35.472488,15.469158,5899,0.036978
12.618831,8.250431,5899,0.04949
7.963934,8.964439,5900,0.05919
21.561676,9.904652,5900,0.029461
84.367365,6.77616,5900,0.049481
84.409921,6.811704,5901,0.02755
82.708708,55.103346,5902,0.017142
72.837266,54.830661,5902,0.017525
84.56071,6.658105,5902,0.014294
78.57738,46.205326,5903,0.018386
4.45418,5.870502,5903,0.024419
44.394025,25.873506,5903,0.015783
84.329596,6.770724,5903,0.012895
4.551627,5.886057,5904,0.038529
44.447847,25.988314,5904,0.038966
53.491083,66.335821,5904,0.030374
88.816853,15.046983,5904,0.024473
84.466108,6.673797,5904,0.030104
84.457697,6.629372,5905,0.066021
28.095327,4.551145,5905,0.0323
27.804393,4.559103,5906,0.042528
28.080666,4.426602,5907,0.024696
73.285734,58.740497,5908,0.049871
73.161415,58.860268,5909,0.026254
28.170108,4.436308,5909,0.028604
124.016509,16.148313,5909,0.016236
123.810687,16.139499,5910,0.026923
18.845076,63.829887,5910,0.020809
98.365154,4.976107,5911,0.016796
103.643149,60.353151,5911,0.018363
69.488351,19.938174,5911,0.016802
103.616859,60.479216,5912,0.070636
69.411036,19.983927,5912,0.021108
81.269975,4.243029,5913,0.027206
40.438487,24.322306,5914,0.037062
71.842041,56.427435,5914,0.02606
5.974714,56.675853,5914,0.028083
90.301495,67.755716,5915,0.01386
24.421917,100.476603,5915,0.021815
12.779735,8.181322,5915,0.023579
24.469036,100.270529,5916,0.019534
12.866692,7.994428,5916,0.084741
93.864659,42.014169,5916,0.01789
110.081786,37.478602,5916,0.026542
109.972925,37.338078,5917,0.016387
65.585001,51.827527,5917,0.017781
27.916993,4.423864,5917,0.04964
25.365554,13.685626,5918,0.117595
41.632774,80.204181,5918,0.017117
44.096578,25.878964,5919,0.022814
41.632034,80.236782,5919,0.019358
9.50888,35.099317,5919,0.020105
88.727162,14.945021,5919,0.030653
41.75307,80.354007,5920,0.020872
9.54083,34.885467,5920,0.037151
23.059216,27.591661,5920,0.045608
88.774665,15.049279,5920,0.015719
88.749371,15.020116,5921,0.026499
101.901793,51.895333,5921,0.013019
3.500436,58.864246,5921,0.036723
31.822781,50.106141,5921,0.048227
107.617735,41.710205,5921,0.017918
7.395387,72.979846,5921,0.023027
107.727118,41.615533,5922,0.019595
71.405004,20.583698,5922,0.111966
7.350823,72.895997,5922,0.018976
7.316354,72.858462,5923,0.021592
22.345786,20.057832,5923,0.025461
22.238899,19.947968,5924,0.027542
34.853865,62.140826,5924,0.016639
34.901408,62.004947,5925,0.013085
48.690324,98.441654,5925,0.027027
5.014824,38.042304,5925,0.018497
18.784548,63.856793,5925,0.01545
48.59765,98.490895,5926,0.022095
5.092919,38.057896,5926,0.014916
117.677077,28.700165,5926,0.016114
18.810605,63.849039,5926,0.018885
5.117223,37.956141,5927,0.022484
117.716019,28.532997,5927,0.01828
18.833677,63.877419,5927,0.021906
18.737685,63.847523,5928,0.018691
18.748574,63.902885,5929,0.01403
18.689597,63.800127,5930,0.057034
18.713035,63.830342,5931,0.018053
18.910561,63.730091,5932,0.023626
31.567706,40.809959,5933,0.017801
32.066354,40.947941,5934,0.345942
102.434603,97.161451,5935,0.992492
70.010526,57.260906,5936,0.020265
69.913545,57.220182,5937,0.015112
69.955869,57.188839,5938,0.014798
70.002443,57.252524,5939,0.012669
69.871277,57.256137,5940,0.019525
70.359997,57.169875,5941,0.031051
89.583814,6.507179,5942,0.063202
89.981404,6.570182,5943,0.107734
89.763767,6.680689,5944,0.056473
67.704069,58.881375,5945,0.017348
71.447431,56.397595,5946,0.135143
117.556942,90.306115,5947,0.407512
126.48726,90.313727,5948,0.204514
89.817885,6.596948,5949,0.048582
90.148728,6.430915,5950,0.156504
89.521171,6.373486,5951,0.114684
89.46412,6.575884,5952,0.069941
23.991527,111.042574,5953,0.01214
24.068372,111.077597,5954,0.014456
50.694154,28.827715,5954,0.019623
50.548975,28.839787,5955,0.023776
32.600718,54.091963,5956,0.029894
32.544116,54.239354,5957,0.021877
32.479149,54.207162,5958,0.017252
32.65199,54.133325,5959,0.034624
64.62056,108.43798,5960,0.483081
3.767563,63.293779,5961,0.444071
94.24956,79.647916,5962,0.285496
56.643163,110.7618,5963,0.956173
113.821374,109.945242,5964,0.499416
93.399528,90.124723,5965,0.358431
91.703,72.338401,5966,0.444023
103.226848,39.942394,5967,0.057725
102.902196,39.726828,5968,0.015203
102.806788,39.983905,5969,0.168744
14.284398,107.907452,5970,0.074184
52.826169,28.130097,5971,0.025422
52.870984,28.10886,5972,0.013828
52.868411,28.425605,5973,0.019279
99.367005,121.266927,5974,0.686843
57.900275,63.442601,5975,0.162775
57.092971,63.401626,5976,0.265087
121.359075,121.765688,5977,1.244157
102.724852,40.173381,5978,0.115613
102.7434,39.846391,5979,0.098519
74.292177,18.564494,5980,0.095494
107.895018,58.980934,5981,0.022591
107.933826,58.911883,5982,0.020149
22.5118,17.210754,5982,0.015258
97.380588,97.453929,5983,0.385877
57.224631,62.994089,5984,0.122438
126.02789,106.263617,5985,1.213767
65.920777,105.854419,5986,0.192088
115.532798,101.284369,5987,0.552844
74.322608,41.669881,5988,0.03494
80.789981,108.401503,5989,0.165814
100.400563,57.387387,5990,0.388899
108.016578,58.920461,5991,0.109484
119.925115,104.162532,5992,0.294397
66.736286,66.552822,5993,0.226756
4.65674,63.271178,5994,0.329027
67.018872,66.623994,5995,0.135754
92.50152,120.685713,5996,0.676419
86.246087,86.24826,5997,1.101588
97.61211,111.83754,5998,0.610927
58.478324,9.951954,5999,0.26279
93.494576,117.96409,6000,0.268381
43.342934,77.435495,6001,0.2252
122.831331,90.546926,6002,0.378882
125.727033,109.492727,6003,0.188817
111.806013,74.353057,6004,0.404808
75.510605,54.998502,6005,0.115806
93.289344,105.976107,6006,0.397037
58.021985,45.910103,6008,0.165667
93.523118,107.79777,6009,0.442229
53.825487,114.330421,6010,0.419466
86.419588,112.190506,6011,0.47952
94.639044,112.771586,6012,0.454544
107.65683,89.242324,6013,0.738373
73.149578,40.848589,6014,0.024127
106.04403,52.480211,6015,0.593261
66.199783,67.229143,6016,0.317005
66.827026,67.05671,6017,0.0636
66.312604,66.441034,6018,0.15086
98.510526,89.546314,6019,0.954204
101.268323,92.677397,6020,0.078715
100.971317,92.482577,6021,0.027415
109.569103,109.763007,6022,0.866453
61.486414,85.079681,6023,0.70265
103.105123,119.969393,6024,1.143884
126.222396,75.040749,6025,0.460307
15.558262,26.24067,6027,0.026141
7.406096,72.936411,6028,0.055984
72.975821,80.050102,6029,0.080931
87.163579,82.418334,6030,0.3214
47.926326,46.458643,6031,0.031087
48.056091,46.604271,6032,0.023241
47.710337,46.361107,6033,0.037324
86.694968,87.011817,6034,0.262317
69.609425,110.401184,6035,0.037766
90.086769,7.255259,6036,0.258465
102.362416,109.769002,6037,0.602716
66.465068,88.263398,6038,1.308123
89.724495,6.417211,6039,0.107983
123.849054,4.710551,6040,0.043325
31.157217,50.433578,6041,0.016324
123.906534,4.507342,6042,0.044202
87.671207,123.167009,6043,0.311315
123.976349,4.550901,6045,0.04908
74.15344,18.477052,6046,0.088013
82.278363,76.59858,6047,0.015937
82.399968,76.51765,6048,0.024803
82.371906,76.610482,6049,0.014791
82.330254,76.451682,6050,0.059692
58.470142,112.253815,6051,0.15142
82.400264,76.519231,6052,0.022876
124.046977,4.560942,6053,0.099405
125.426873,89.876823,6054,0.256506
106.750714,90.72305,6055,0.547623
95.291617,96.496759,6056,0.346777
118.125724,98.209736,6057,0.49533
58.461031,112.290915,6058,0.14082
119.70561,112.649618,6059,0.522865
125.511869,104.726107,6060,0.39139
122.752734,110.53483,6061,0.898849
110.135822,99.845214,6062,0.386564
109.216243,102.87732,6063,0.443801
58.708013,112.323311,6064,0.124322
82.732412,125.424392,6065,1.49677
58.587188,112.069195,6066,0.110113
120.329375,95.452359,6067,0.677126
99.624287,91.702815,6068,0.349629
3.744294,62.955622,6069,0.368343
4.188409,63.120399,6070,0.043322
24.457436,24.283059,6071,0.109207
82.584336,83.630506,6072,0.489422
94.542414,96.575148,6073,0.377894
73.602165,18.579325,6074,0.183962
105.987844,121.201093,6075,1.463082
13.181923,30.696901,6076,0.022067
24.556292,100.685645,6077,0.0305
24.3867,100.378071,6078,0.027486
24.426206,100.264575,6079,0.029625
100.327823,121.507196,6080,0.323112
91.221567,126.342128,6081,0.884623
84.847375,112.658264,6082,0.493991
108.222534,94.286258,6083,1.064337
120.723044,106.540748,6084,0.36468
107.40428,123.546728,6085,1.188324
115.568891,75.25414,6086,0.835914
75.626681,120.589223,6087,0.717857
107.494862,60.390623,6088,0.34679
96.865182,111.977452,6089,0.083572
88.228183,117.597412,6090,0.184977
55.692969,116.340767,6091,0.476702
95.958487,112.242131,6092,0.317553
111.71405,105.906353,6093,0.181255
99.587108,111.815235,6094,0.855563
126.686375,71.54009,6095,0.263065
112.302653,124.781991,6096,0.409996
84.863736,92.652344,6097,0.924202
70.704191,86.317026,6099,0.017085
78.569358,46.359569,6099,0.025554
70.764152,86.217838,6100,0.019982
78.551552,46.316099,6100,0.009777
100.392313,104.152788,6101,0.43897
112.140023,68.485217,6102,0.479635
52.686578,28.23576,6103,0.026881
52.728694,28.064231,6104,0.039613
52.773575,27.989704,6105,0.022029
52.770226,28.093792,6106,0.015155
52.847524,28.255326,6107,0.045897
123.897219,109.433696,6108,0.251156
112.824965,45.827403,6109,0.055936
88.300083,32.516941,6110,0.018985
103.238385,113.547969,6111,0.341815
109.093953,51.926769,6112,0.217811
64.860114,59.347819,6113,0.263475
35.47002,15.301396,6114,0.039
35.435635,15.258774,6115,0.024668
35.542748,15.319668,6116,0.023375
88.385558,54.082626,6117,0.42448
91.559169,69.17794,6118,0.258442
102.34462,103.686369,6119,0.531812
34.673583,62.124516,6120,0.024643
34.828493,62.069631,6121,0.016948
34.905052,62.035322,6122,0.011724
34.889423,62.048838,6123,0.013246
34.812913,61.996459,6124,0.020134
34.847612,62.054158,6125,0.022491
29.780477,67.015841,6128,0.048373
29.74214,67.063488,6129,0.012141
29.725404,66.938957,6130,0.013021
86.439143,67.367014,6131,0.247673
85.461781,77.438394,6133,0.568448
123.24251,108.404599,6134,0.400481
110.563302,116.342873,6135,1.220542
89.017482,97.020903,6136,0.889705
66.006039,88.852617,6137,0.08357
125.943118,60.346984,6138,0.281086
122.503756,122.274348,6139,1.322853
121.470262,125.720125,6140,0.29684
103.931861,67.575873,6141,0.573461
102.108305,105.034083,6142,0.948185
107.381729,91.445729,6143,0.892257
92.53991,123.85417,6144,0.529017
103.151826,39.726801,6145,0.121809
71.242174,20.797804,6146,0.01625
71.33768,20.974577,6147,0.034889
71.372226,20.715585,6148,0.012622
107.736853,98.904409,6149,0.789143
83.510288,98.158236,6150,0.384029
103.357042,39.68981,6151,0.047978
108.746732,114.027285,6152,0.37185
103.78433,125.314798,6153,0.508009
89.424293,124.89911,6154,0.246892
116.3573,102.98371,6155,0.807169
93.193397,119.226557,6156,0.359717
80.296037,119.723635,6157,0.884609
79.4294,115.62006,6158,0.717239
53.086826,28.087431,6159,0.083932
53.09723,28.309543,6160,0.032619
96.340614,25.666815,6161,0.48895
52.697747,27.843106,6162,0.066091
114.530827,82.496312,6163,0.533103
90.379664,125.55771,6164,0.456583
78.486634,73.012352,6165,1.08934
40.384487,73.334607,6166,0.023325
40.24763,73.192359,6167,0.043171
34.611227,66.569198,6168,0.0828
119.706852,103.065439,6169,1.357523
89.08224,107.214434,6170,0.392102
116.272969,101.179596,6171,0.456243
113.695415,123.274433,6172,0.65889
81.564859,95.293816,6174,0.472849
103.700873,121.330107,6175,0.647364
104.794431,67.961596,6176,0.557913
64.361083,107.601062,6177,0.457185
123.093084,110.808951,6178,1.009171
68.868951,104.258207,6179,0.563179
63.584311,106.542633,6180,0.251229
89.886726,107.101526,6181,0.215609
89.730676,107.232711,6182,0.043775
89.26943,107.294276,6183,0.174248
97.226494,111.875787,6184,0.124212
94.595012,107.804664,6185,0.363303
103.346203,69.797388,6187,0.59024
111.80723,85.40429,6188,0.598323
118.111084,70.687618,6189,0.37604
109.313301,66.768176,6190,0.431273
123.938919,106.517476,6191,0.539591
96.641416,111.252146,6192,0.287395
64.91938,107.327276,6193,0.171955
68.404417,103.636062,6194,0.559282
124.754081,118.587102,6195,0.567312
96.75422,82.584746,6196,0.213285
118.391556,89.272425,6197,0.281917
101.413247,101.693993,6198,0.391081
93.729616,125.768573,6199,0.188785
107.103603,112.677774,6200,0.2573
95.849443,106.634431,6201,0.446834
92.448054,98.145731,6202,0.688272
65.085918,107.482677,6203,0.225084
99.094881,122.691977,6204,1.543673
120.604399,116.299832,6205,1.766421
103.099322,77.732937,6206,0.519549
96.271049,82.801371,6207,0.205572
96.626402,82.899815,6209,0.119075
96.416786,82.496714,6210,0.208117
97.523589,111.290649,6211,0.641007
124.403208,83.83567,6212,0.515871
124.422692,68.392844,6213,1.240235
90.599147,92.369216,6214,0.518659
96.438337,63.377186,6215,0.154058
96.819941,63.618803,6216,0.052528
71.212536,57.010794,6217,0.041119
97.040816,63.558412,6218,0.032123
10.683427,53.787078,6219,0.097995
96.873391,63.264295,6220,0.072286
46.280777,26.522582,6221,0.02768
46.30702,26.526612,6222,0.052236
84.90163,84.282188,6223,0.982952
68.34785,125.702173,6224,0.425843
54.165698,116.461755,6225,0.103758
80.328748,118.579905,6226,0.463045
82.186544,72.326327,6227,0.340076
109.42026,100.50738,6228,0.270986
117.480599,74.821587,6229,0.549846
113.821533,78.591296,6230,0.452266
112.667907,48.91523,6231,0.943278
99.445569,52.586682,6232,0.766382
95.722719,101.818246,6233,0.350997
88.270549,97.501445,6234,0.589144
77.094772,125.32527,6235,0.468304
116.728911,76.850199,6236,0.304124
122.67888,103.552237,6237,0.243889
87.201909,55.278794,6238,2.118806
110.742563,86.467187,6239,0.365113
94.336311,62.630789,6241,0.540823
116.850416,118.903291,6242,0.453463
75.326665,62.940855,6243,1.236586
101.307011,118.497409,6244,0.305665
100.662593,105.538644,6245,0.298581
108.127361,114.383486,6246,0.289343
97.214918,111.093285,6247,0.190644
65.937143,22.574154,6248,0.344161
108.941969,121.281103,6249,0.680675
123.142214,92.804174,6250,0.483504
100.894847,86.637165,6251,1.177903
61.816861,60.652678,6252,0.012064
97.783149,73.741072,6253,0.360959
81.635168,122.772677,6254,0.377524
61.511916,103.501944,6255,0.392936
64.779049,106.905351,6256,0.415229
109.847382,102.4918,6257,0.213346
84.789451,82.608413,6258,0.378499
49.225447,115.259704,6259,0.783589
97.206526,63.38089,6260,0.169146
80.682211,113.882517,6261,0.500422
68.256808,60.665272,6262,0.571288
96.945724,63.866638,6263,0.279597
121.315222,101.400551,6264,0.832892
10.478758,1.678486,6265,0.08444
111.206599,93.905909,6266,0.411443
102.591402,102.742028,6267,0.563297
110.431537,95.013168,6268,0.558169
70.612305,122.377979,6269,0.439277
66.427068,103.976416,6270,0.03045
122.412431,112.342924,6271,0.522273
87.368078,124.465069,6272,0.394845
109.745927,93.470857,6273,0.242131
76.586324,115.953197,6274,0.747706
123.926221,40.047299,6275,0.012515
123.926028,40.076549,6276,0.026076
118.472821,107.95489,6277,0.609512
66.020125,106.510361,6278,0.459163
87.175986,97.374456,6279,0.525371
76.626368,88.817835,6280,0.457459
66.842162,126.700413,6281,0.416187
52.532585,76.712778,6282,0.130812
52.569424,76.803995,6283,0.056135
123.373727,112.652877,6284,0.499418
118.609659,113.192851,6285,0.341856
109.582175,70.038246,6286,0.291553
58.561285,49.917053,6287,0.146641
116.837175,108.620696,6288,0.977893
72.444638,47.341986,6289,0.04434
88.547172,126.235926,6290,0.508334
122.854721,112.710774,6291,1.406315
81.313226,77.200611,6292,0.334279
118.513235,73.439319,6293,0.691077
126.162175,80.445255,6294,0.341425
80.877931,76.37739,6295,0.047354
81.029275,76.240975,6296,0.073961
122.446208,47.950206,6297,0.450402
113.009767,104.679624,6298,0.483199
103.162327,97.410186,6299,0.267298
105.378071,123.498495,6300,0.218844
104.455998,116.399679,6301,0.646503
91.192332,103.515843,6302,0.276551
80.954571,76.485404,6303,0.045783
125.496395,102.397688,6304,0.49811
80.956883,76.862096,6305,0.273379
80.702043,76.079947,6306,0.102436
81.28651,76.510146,6307,0.05533
81.284515,76.376889,6308,0.066576
62.570833,126.618143,6309,0.04685
81.191924,76.209539,6310,0.291046
117.105091,114.496567,6311,0.38596
96.176513,126.677567,6312,0.20401
64.723012,105.871594,6313,0.332153
93.463056,93.662268,6314,0.495646
0.79835,2.154371,6315,0.032266
114.75063,108.321895,6317,0.457003
79.494068,125.496161,6318,0.399438
45.894049,73.322265,6319,0.032231
105.144323,91.315074,6320,0.043029
116.410889,124.218036,6321,0.406809
77.958631,120.797055,6322,0.462368
100.175314,95.37162,6323,0.329453
56.542001,65.018545,6324,0.052371
101.559738,119.498561,6325,0.30682
85.43627,126.259375,6326,0.671037
117.683092,105.328221,6327,1.05634
66.018704,107.865486,6328,0.820169
108.26938,97.443123,6329,0.51008
125.119491,61.292044,6330,0.01854
125.263649,61.230037,6331,0.025157
105.720567,123.246802,6332,0.702454
87.250342,88.211363,6333,0.386487
119.163608,83.825012,6334,0.362657
109.283144,106.851867,6335,0.414936
96.890351,73.802838,6336,0.506219
115.423209,95.179176,6337,0.816062
86.551747,122.985027,6338,0.224156
112.266126,113.747145,6339,0.244335
59.441302,102.412153,6340,0.359731
99.700424,91.951905,6341,0.432785
50.991986,51.510999,6342,0.023661
50.879474,51.625354,6343,0.016407
109.266853,97.744196,6344,0.932957
105.835299,55.860439,6345,0.088545
30.892444,13.347213,6346,0.033251
30.962077,13.265705,6347,0.030331
70.400665,106.14533,6348,0.494346
30.989545,13.325422,6349,0.0538
31.008805,13.375957,6350,0.040975
51.724195,70.730544,6351,0.037706
51.348286,70.498141,6352,0.054373
51.342466,70.567359,6353,0.042463
51.547283,70.390475,6354,0.051142
27.378129,29.177089,6355,0.049731
51.437636,70.722832,6356,0.045305
74.400097,87.799278,6357,0.083014
0.578229,96.051014,6358,0.051484
1.293597,96.125356,6359,0.045774
36.755509,119.144432,6360,0.108764
5.056404,68.287509,6361,0.125153
51.572784,70.680745,6362,0.02605
32.870802,119.804961,6363,0.100193
126.457131,116.157656,6364,0.276936
98.701383,108.323535,6365,0.576679
18.342006,61.847914,6366,0.026597
18.391967,61.85597,6367,0.020469
18.288609,61.913977,6368,0.019533
51.658979,70.553912,6369,0.049561
82.658882,57.364519,6370,0.294127
64.13938,48.559771,6371,0.49425
123.525961,106.539738,6372,0.201035
50.161527,45.789603,6373,0.037171
70.99549,56.922452,6374,0.020311
71.112165,56.844935,6375,0.025487
82.126017,22.443306,6376,0.038971
65.969138,97.444482,6377,0.296598
104.084836,126.066311,6378,0.937047
79.666162,126.482283,6379,0.350216
111.014968,86.114083,6380,0.312009
95.018039,112.462318,6381,1.071115
97.71688,103.779449,6382,0.211091
110.311284,118.079797,6383,0.115733
100.471797,119.55802,6384,0.598312
111.581608,112.731822,6385,1.228452
110.106922,84.56538,6386,0.535834
105.476198,94.179657,6387,0.883003
87.486811,81.476725,6388,0.578664
99.336497,108.823402,6390,0.999513
96.793224,103.264243,6391,0.623612
111.016205,109.18101,6392,0.54235
115.391743,123.518182,6393,0.153562
108.271901,98.474086,6394,0.958984
93.161177,120.245129,6395,0.526822
121.36906,104.349771,6396,0.58359
111.757167,101.273144,6397,1.57398
88.376741,68.743286,6398,0.215155
31.905809,13.744258,6400,0.543842
31.297608,13.768264,6401,0.076089
31.600527,13.934024,6402,0.064192
31.832459,13.279768,6403,0.104216
31.360158,13.261286,6404,0.23838
74.598925,58.463915,6405,0.026659
100.437804,123.385704,6406,0.810628
31.517788,13.971983,6407,0.114707
118.524197,111.394343,6408,0.781352
96.123164,76.016545,6409,0.402934
31.422205,13.44048,6410,0.084949
101.429276,68.614787,6411,0.436491
31.258881,13.371636,6412,0.090051
80.730567,91.636274,6413,0.920902
32.705935,54.058214,6415,0.035127
81.428466,104.397235,6416,1.001611
92.510129,74.846626,6417,0.790752
93.483144,93.667276,6418,0.307561
106.760026,112.872328,6419,0.894981
108.505158,99.582521,6420,0.412195
94.898324,101.303998,6421,0.209796
61.380138,67.639856,6423,0.653319
116.79864,118.610524,6424,1.041608
115.553933,120.240155,6425,0.646984
103.052965,114.205975,6426,0.420609
98.143612,118.834133,6427,0.705944
114.362006,40.505654,6428,0.101587
84.969898,102.585846,6429,0.860779
85.486905,92.837652,6430,0.467914
120.868376,126.164403,6431,1.141219
59.884196,60.155203,6432,0.04665
111.632256,99.25224,6433,0.524527
94.326551,126.314978,6434,0.289961
120.631279,102.890582,6435,0.483455
57.686702,103.131838,6436,0.36569
109.680745,99.245007,6437,1.258549
83.744801,110.238987,6438,0.250081
110.473402,92.541093,6439,0.773282
81.59361,66.676579,6440,0.341326
110.516041,120.690904,6441,0.83268
89.511865,123.42448,6442,0.693868
98.635044,109.439383,6443,0.609492
39.436383,100.349559,6444,0.98588
89.59787,104.409582,6445,2.705213
123.744186,100.09834,6446,0.907582
92.753694,123.640104,6447,0.675648
120.552668,98.551765,6448,0.669294
59.528162,83.289782,6449,0.091826
63.897094,93.118229,6450,3.870564
50.921349,52.924365,6451,0.01082
104.668473,123.813201,6452,0.172758
119.757096,103.314488,6453,0.40667
88.307164,122.571037,6454,0.317406
31.160671,13.667152,6455,0.144841
123.111274,121.491488,6456,0.363758
67.184938,107.343134,6457,1.363077
102.858635,111.821177,6459,0.782469
53.371808,87.890321,6460,0.384048
112.283559,115.445076,6461,1.195656
80.736428,99.758738,6462,0.376318
106.698126,91.883508,6463,0.666595
96.366432,54.479181,6464,0.748502
123.36312,115.730696,6465,1.230752
98.607298,107.48611,6466,0.409844
47.15473,99.088114,6467,0.104074
47.022116,99.01393,6468,0.02778
47.027209,99.005304,6469,0.013476
108.273942,102.384192,6470,0.174586
70.450848,121.502941,6471,0.185226
28.756887,77.491843,6472,0.599481
87.230086,107.878966,6473,0.342714
71.206756,106.493069,6474,0.719874
121.396401,87.475396,6475,0.442828
50.166328,73.869878,6477,0.068718
50.108917,73.889507,6478,0.04817
125.74921,102.026576,6480,0.250819
56.559869,121.754726,6481,0.29917
112.925048,29.577262,6482,0.059794
119.016785,86.253611,6483,2.579524
120.20427,106.001579,6484,0.791914
79.807401,117.434635,6485,0.54492
111.131797,92.759795,6486,0.720829
30.961611,13.417806,6487,0.076042
78.702777,119.166554,6488,0.975695
96.097653,105.416875,6489,0.542014
124.526805,93.163576,6490,0.578738
119.116421,85.544127,6491,0.432703
65.707203,126.2081,6492,0.288046
70.58119,111.190185,6493,0.16777
92.516605,99.131237,6494,1.693663
98.892487,115.57913,6495,0.240043
96.556071,90.732506,6496,0.916857
93.454924,124.747815,6497,0.536474
120.26899,109.513673,6498,0.942779
31.470771,70.425862,6500,0.354704
59.174727,123.561308,6501,0.738202
53.890812,31.496401,6502,0.042798
54.047291,31.373942,6503,0.058999
53.770153,31.434962,6504,0.043866
53.453844,31.626037,6505,0.070841
53.684618,31.693088,6506,0.032828
125.338906,84.843069,6507,0.222512
60.780277,81.604842,6508,0.806011
120.368872,56.825513,6509,0.367218
86.456299,115.515198,6510,0.494885
53.767149,31.550865,6511,0.102762
53.747905,31.415738,6512,0.043927
53.768138,31.589841,6513,0.042585
53.977272,31.512579,6514,0.188186
80.453181,127.014668,6515,0.077139
86.265979,114.173479,6516,0.665128
55.362834,109.61211,6517,0.276885
120.672172,115.2295,6518,0.577779
108.37678,114.111783,6519,0.197591
93.556846,106.418331,6520,0.290641
82.63896,102.716628,6521,0.782246
100.588104,120.029606,6522,0.402681
57.136644,123.472004,6523,0.449752
98.832885,107.061141,6525,0.641587
120.556175,104.47266,6526,0.548083
120.18664,87.555399,6527,0.534998
101.898531,109.85569,6528,0.43549
122.347968,104.964456,6529,3.134976
65.802429,114.673538,6530,0.71432
79.21006,104.445666,6531,0.494038
98.268281,104.496351,6532,0.61459
121.095059,62.829667,6533,0.294038
101.415485,125.808811,6534,0.935528
124.951142,75.431718,6535,0.904228
83.720937,69.584654,6536,0.276383
90.992479,95.358069,6537,0.875374
122.467461,42.877696,6538,0.057052
117.778372,71.958378,6539,0.35958
122.353016,43.035387,6540,0.071713
123.188983,43.201365,6541,0.043727
125.443269,77.826393,6542,0.273771
90.789665,120.167832,6543,0.380837
58.559435,112.5372,6544,0.563255
94.703897,105.727869,6545,0.362559
72.754154,55.56256,6546,0.016706
72.669807,55.463591,6547,0.022619
72.557626,55.369244,6548,0.023615
99.09845,113.898393,6549,1.064956
95.178518,116.057659,6550,2.209192
93.952554,122.695908,6551,0.073089
79.463736,95.390616,6552,0.553461
126.284001,107.020519,6553,0.628544
121.438618,88.683365,6554,0.587014
100.057008,119.402967,6555,0.488236
107.630378,98.252403,6556,0.406776
126.186945,121.430824,6557,1.113016
105.833085,82.256467,6558,0.718185
52.620621,13.144358,6559,0.12598
76.510268,124.237588,6560,0.801808
112.245854,98.75933,6561,0.541756
67.677909,64.998255,6562,0.165771
67.282816,64.470217,6563,0.104984
95.78239,98.042814,6564,0.346903
123.141639,101.675987,6565,0.471649
112.538296,116.391322,6566,0.689636
103.639526,84.428075,6567,0.259313
105.850846,83.78899,6568,0.683576
92.272942,126.07406,6569,0.253114
120.914025,63.23622,6570,0.060484
102.811681,82.133588,6571,0.205604
122.837345,17.731077,6572,0.020842
122.671239,17.772518,6573,0.035732
101.848743,112.538494,6575,0.622032
89.535147,96.477184,6576,0.559095
109.164664,104.255627,6577,1.245544
101.580661,106.139848,6578,0.425993
117.510727,117.62038,6579,1.298285
118.917842,49.580633,6580,0.080731
97.818249,89.465613,6581,1.330223
118.589932,107.130549,6582,0.706549
78.990263,85.470898,6583,0.452804
79.412835,89.803791,6584,0.290023
104.357955,67.771547,6585,0.468245
114.630592,78.759104,6586,1.255795
126.310063,64.926744,6587,0.317041
74.555831,86.525618,6588,0.836497
117.767609,112.11898,6589,0.326941
57.581873,98.692084,6590,0.822728
93.171257,102.151168,6591,0.281063
74.768476,86.750602,6592,0.973262
69.476666,95.583899,6593,0.65721
71.171859,107.469573,6594,0.194497
97.164667,122.983954,6595,0.427259
53.500823,117.400825,6596,0.946455
97.750299,109.202599,6597,0.460099
117.942563,70.082601,6598,1.186156
117.295802,100.362146,6599,0.620368
99.540719,94.12117,6600,0.369764
120.357264,102.834276,6601,0.981931
50.321176,111.852867,6602,0.729513
118.442273,89.726022,6603,0.672179
87.751507,98.925027,6604,1.319022
111.655401,100.261779,6606,1.116724
122.68107,81.655359,6607,0.352192
79.583453,100.412665,6608,0.472925
99.827392,58.266032,6609,0.396829
106.545363,114.118694,6610,0.281804
120.367735,125.564783,6611,0.363051
